"","price","GuestIncluded","extrapeople"
"3073",127.01,2,18.67
"3074",265.56,1,19.72
"3075",122.19,1,1.22
"3076",216.31,1,10.96
"3077",62.98,1,14.33
"3078",86.62,1,16.45
"3079",157.28,2,20.02
"3080",168.93,1,17.14
"3081",133.37,1,8.72
"3082",169.56,1,20.39
"3083",146.01,1,2.23
"3084",65.13,1,60.93
"3085",70.88,1,8.81
"3086",97.16,1,3.02
"3087",60.89,1,9.56
"3088",48.26,1,12.32
"3089",112.29,2,18.44
"3090",107.78,1,18
"3091",64.25,1,2.46
"3092",100.46,1,18.13
"3093",244.17,1,15.68
"3094",41.45,0,-0.33
"3095",94.58,1,13.93
"3096",63.17,1,9.59
"3097",38.95,1,15.75
"3098",153.72,1,14.56
"3099",135.44,1,13.26
"3100",65.92,1,13.35
"3101",119.07,1,15.85
"3102",341.28,1,44.33
"3103",111.44,1,9.88
"3104",96.42,1,17.26
"3105",107.25,1,20.55
"3106",176.56,4,20.82
"3107",112.39,1,15.56
"3108",201.06,1,5.33
"3109",69.19,1,16.65
"3110",593.03,4,34.73
"3111",132.4,1,15.93
"3112",118.77,1,15.84
"3113",126.7,1,12.38
"3114",79.22,1,15.27
"3115",76.59,1,12.58
"3116",58.93,1,14.41
"3117",120.35,1,5.73
"3118",89.57,1,30.57
"3119",159.42,1,13.15
"3120",247.47,1,22.39
"3121",81.46,1,10.71
"3122",148.07,1,22.51
"3123",101.96,1,10.9
"3124",62.9,1,11.29
"3125",297.36,1,14.09
"3126",204.4,1,22.68
"3127",120.31,2,20.22
"3128",100.75,1,25.4
"3129",113.83,1,14.77
"3130",143.29,1,15.2
"3131",163.74,4,24.24
"3132",125.15,1,9.06
"3133",33,1,3.09
"3134",228.37,1,19.34
"3135",197.69,1,1.61
"3136",114.39,1,17.8
"3137",121.37,2,19.25
"3138",51.92,1,4.2
"3139",161.46,4,17.2
"3140",139.79,1,33.26
"3141",53.96,1,7.73
"3142",254.83,1,22.64
"3143",103.79,1,7.8
"3144",131.65,1,9.38
"3145",64.28,1,6.34
"3146",133.36,1,27.06
"3147",84.17,1,17.31
"3148",136.73,1,28.45
"3149",97.04,1,14.49
"3150",59.1,1,8.94
"3151",77.53,1,12.67
"3152",175.53,1,10.31
"3153",128.11,1,16.03
"3154",171.33,1,11.35
"3155",173.85,1,7.44
"3156",154.72,2,23.2
"3157",145.71,1,13.44
"3158",90.46,1,17.51
"3159",96.64,1,3.71
"3160",107.08,1,22.98
"3161",83.29,1,7.51
"3162",196.82,1,12.05
"3163",52.54,1,12.22
"3164",87.86,1,9.99
"3165",69.68,1,2.08
"3166",117.83,2,13.53
"3167",60.68,1,14.73
"3168",121.5,1,25.18
"3169",66.12,1,6.32
"3170",65.29,1,14.66
"3171",137.25,1,13.8
"3172",614.74,1,16.01
"3173",107.87,1,21.93
"3174",73,1,7.24
"3175",257.47,1,12.29
"3176",99.21,1,19.42
"3177",150.81,1,9.88
"3178",274.3,4,28.43
"3179",73.6,1,10.58
"3180",149.76,2,16.74
"3181",146.68,1,21.42
"3182",155.71,1,15.36
"3183",89.68,1,13.07
"3184",311.29,1,16.31
"3185",130.23,1,9.18
"3186",94.9,1,14.51
"3187",119.92,1,9.32
"3188",150.14,1,10.59
"3189",74.94,1,2.52
"3190",121.56,1,5.57
"3191",98.72,1,16.83
"3192",54.64,1,8.26
"3193",94.75,1,19.27
"3194",381.62,1,22.11
"3195",51.81,1,7.81
"3196",63.14,1,12.53
"3197",198.28,1,26.99
"3198",183.2,1,6.48
"3199",178.55,1,24.38
"3200",138.94,2,27.72
"3201",112.34,1,1.15
"3202",342.21,6,25.95
"3203",220.22,1,11.07
"3204",615.58,1,28.28
"3205",130.39,1,7.25
"3206",78.07,1,13.85
"3207",95.01,1,17.83
"3208",117.58,1,18.9
"3209",236.71,1,7.27
"3210",64.89,1,9.67
"3211",169.08,1,1.42
"3212",224.16,1,10.44
"3213",94.33,1,12.67
"3214",91.21,1,14.56
"3215",115.93,1,16.37
"3216",449.28,1,15.53
"3217",158.25,1,24.02
"3218",165.43,1,16.82
"3219",296.05,1,29.52
"3220",78.64,1,10.11
"3221",103.97,1,1.05
"3222",154.25,1,4.03
"3223",77.28,1,14
"3224",71.39,1,18.86
"3225",98.33,1,9.28
"3226",76.86,1,8
"3227",221.24,1,15.75
"3228",122.57,2,24.71
"3229",184.61,1,8.1
"3230",112.44,1,8.53
"3231",66.85,1,11.72
"3232",87.42,1,19.57
"3233",157.65,1,1.18
"3234",82.65,1,23.02
"3235",80.61,1,16.34
"3236",101.34,1,5.22
"3237",123.19,1,17.26
"3238",205.22,6,26.3
"3239",179.54,1,15.71
"3240",75.68,1,19.78
"3241",86.98,2,16.07
"3242",99.13,1,9.51
"3243",197.8,2,21.93
"3244",181.02,2,26.15
"3245",227.74,1,5.55
"3246",80.26,1,16.96
"3247",107.39,1,5.2
"3248",61.16,1,5.7
"3249",154.97,1,9.1
"3250",186.96,4,29.74
"3251",71.12,2,24.63
"3252",118.98,1,21.1
"3253",159.77,1,7.08
"3254",181.53,1,5.44
"3255",112.75,1,9.08
"3256",61.81,1,10.68
"3257",102.31,1,15.88
"3258",96.41,1,8.24
"3259",97.77,1,20.73
"3260",341.94,1,20.73
"3261",53.38,1,27.12
"3262",137.21,2,18.78
"3263",124.89,1,3.01
"3264",106.72,1,5.15
"3265",49.29,1,4.13
"3266",69.69,1,19.91
"3267",123.47,4,17.79
"3268",54.94,1,4.76
"3269",118.46,1,12.16
"3270",236.09,4,26.94
"3271",62.79,1,12.68
"3272",158.25,2,21.89
"3273",120.73,2,14.82
"3274",89.85,1,7.24
"3275",166.68,1,6.15
"3276",58.1,1,11.35
"3277",185.83,1,22.65
"3278",56.76,1,12.31
"3279",81.53,1,15.02
"3280",176.79,1,11.57
"3281",76.7,1,14.56
"3282",228.26,1,19.24
"3283",170.64,1,29.93
"3284",161.35,1,21.02
"3285",315.14,4,16.1
"3286",186.19,1,10.16
"3287",113.07,1,15.47
"3288",68.85,1,5.14
"3289",59.49,1,16.03
"3290",133.42,2,30.11
"3291",62.07,2,12.32
"3292",81.41,1,4.22
"3293",138.71,2,8.13
"3294",107.79,1,7.86
"3295",94.13,1,9.46
"3296",266.61,1,13.29
"3297",96.78,1,9.37
"3298",282.9,1,9.15
"3299",83.19,1,9.68
"3300",82.4,1,13.35
"3301",193.32,1,9.19
"3302",81.14,1,10.46
"3303",169.71,1,14.67
"3304",130.97,1,0.92
"3305",58.45,1,5.72
"3306",145.67,2,20.28
"3307",93.28,1,11.34
"3308",104.73,1,11.84
"3309",151.64,2,22.23
"3310",58.48,1,12.52
"3311",135.18,1,5.01
"3312",130.34,1,9.21
"3313",87.1,2,18.39
"3314",164.58,4,22.93
"3315",151.83,1,13.11
"3316",207.1,1,18.69
"3317",105.69,1,31.88
"3318",138.62,2,13.49
"3319",189.15,1,14.5
"3320",98.98,1,15.1
"3321",244.85,1,20.47
"3322",397.19,1,0.96
"3323",96.52,1,13.37
"3324",123.88,1,19.5
"3325",728.62,1,24.38
"3326",143.39,1,17.6
"3327",54.39,1,6.4
"3328",196.05,1,10.5
"3329",90.1,1,5.41
"3330",155.22,1,23.71
"3331",165.46,1,1.91
"3332",77.3,1,6.43
"3333",237.04,1,19.77
"3334",73.83,2,17.49
"3335",246.18,2,27.28
"3336",102.88,2,12.65
"3337",132.38,1,15.94
"3338",57.65,1,10.45
"3339",54.78,1,10.02
"3340",155.03,1,9.99
"3341",114.56,1,13.52
"3342",117.6,1,8.35
"3343",220.02,1,11.91
"3344",195.79,1,16.15
"3345",68.5,1,16.32
"3346",61.48,1,8.93
"3347",146.56,1,13.45
"3348",51.77,1,10.69
"3349",76.69,1,11.12
"3350",70.39,1,20.46
"3351",83.94,1,11.67
"3352",167.11,1,17.57
"3353",66.2,1,12.13
"3354",375.94,1,26.21
"3355",119.31,1,6.59
"3356",68.68,1,3.31
"3357",146.48,1,10.73
"3358",482.26,1,10.23
"3359",281.23,4,21.76
"3360",88.45,1,22.4
"3361",235.1,2,12.98
"3362",119.34,1,19.79
"3363",152.5,1,16.64
"3364",185.58,4,21.81
"3365",155.54,1,18.14
"3366",203.12,1,10.13
"3367",35.27,1,4.65
"3368",213.65,1,12.2
"3369",239.65,1,19.18
"3370",156.24,1,13.86
"3371",248.91,2,36.7
"3372",179.74,2,29.05
"3373",133.74,1,4.89
"3374",131.34,1,6.47
"3375",64.85,1,17.07
"3376",194.19,1,6.33
"3377",128.43,2,11.41
"3378",58.86,1,11.84
"3379",132.84,1,7.99
"3380",284.15,1,21.5
"3381",216.6,1,12.42
"3382",88.9,1,13.89
"3383",198.43,1,8.51
"3384",60.81,1,17.81
"3385",157.6,1,19.75
"3386",162.71,1,13.32
"3387",137.71,2,12.45
"3388",127.68,1,7.66
"3389",184.55,2,18.04
"3390",257.16,2,27.27
"3391",57.15,1,14.64
"3392",83.36,1,20.16
"3393",281.16,6,47.18
"3394",92.15,1,3.38
"3395",129.18,1,15.34
"3396",241.65,3,25.69
"3397",230.05,2,18.52
"3398",74.15,1,20.44
"3399",67.06,1,9.83
"3400",49.62,1,3.15
"3401",313.72,1,21.14
"3402",161.87,1,9.83
"3403",57.08,1,11.4
"3404",62.66,1,6.58
"3405",89.99,1,20.11
"3406",53.38,1,5.3
"3407",58.68,1,10.43
"3408",152.97,1,19.65
"3409",78.69,1,8.85
"3410",107.35,1,10.12
"3411",90.46,1,11.91
"3412",198.47,2,21.67
"3413",46.2,1,10.96
"3414",139.66,1,13.43
"3415",220.94,1,19.78
"3416",169.93,1,17.58
"3417",97.93,1,13.54
"3418",89.04,1,13.75
"3419",273.86,1,19.54
"3420",56.39,1,7.99
"3421",56.22,1,4.95
"3422",232.83,2,14.1
"3423",283.68,1,24.81
"3424",223.14,1,16.95
"3425",81.77,1,18.36
"3426",72.78,1,8.96
"3427",121.13,1,40.1
"3428",79.42,1,30.78
"3429",290.28,1,16.78
"3430",159.4,2,13.71
"3431",52.84,1,11.93
"3432",181.76,1,8.39
"3433",228.64,1,15.06
"3434",71.93,1,0.88
"3435",213.07,1,12.5
"3436",58.79,1,12.4
"3437",73.37,1,19.12
"3438",97.66,1,7.44
"3439",128.56,1,10.83
"3440",164.78,4,22.13
"3441",95.99,1,18.03
"3442",364.9,1,20.18
"3443",84.1,1,3
"3444",85.98,1,3.18
"3445",162.8,1,13.12
"3446",97.69,2,17.37
"3447",236.58,2,35.48
"3448",54.69,1,13.95
"3449",54.08,1,10.59
"3450",130.49,1,23.46
"3451",267.24,1,25.77
"3452",81.27,1,5.2
"3453",91.87,1,12.73
"3454",97.43,1,19.35
"3455",52.31,1,14.39
"3456",168.61,1,2.18
"3457",324.41,1,16.04
"3458",80.06,1,4.81
"3459",108.98,1,8.61
"3460",215.54,4,20.33
"3461",92.9,1,17.98
"3462",110.53,1,1.94
"3463",158.45,2,17.79
"3464",68.86,1,21.9
"3465",236.65,1,14.95
"3466",96.56,1,5.82
"3467",86.74,1,6.36
"3468",91.16,1,3.25
"3469",53.88,1,17.16
"3470",111.89,1,3.62
"3471",181.85,2,23.18
"3472",88.63,1,18.64
"3473",340.15,6,20.89
"3474",138.38,1,10.68
"3475",144.42,2,12.52
"3476",413.97,5,29
"3477",221.01,1,19.18
"3478",51.66,1,4.44
"3479",323.6,1,5.52
"3480",117.28,1,9.41
"3481",190.22,4,20.93
"3482",47.64,1,5.52
"3483",109.71,1,14.93
"3484",203.72,4,24.12
"3485",59.38,1,9.21
"3486",98.62,1,11.79
"3487",213.5,1,26.1
"3488",570.08,1,32.33
"3489",221.83,1,10.56
"3490",161.17,2,18.89
"3491",191.55,2,13.94
"3492",79.21,1,12.77
"3493",74.3,1,8.57
"3494",45.32,1,10.87
"3495",177.2,1,10.94
"3496",149.12,1,16.07
"3497",86.23,1,6.36
"3498",117.58,1,0.99
"3499",572.36,4,35.13
"3500",156.26,1,15.12
"3501",168.14,1,8.24
"3502",227,1,3.68
"3503",164.3,1,4.34
"3504",164.62,1,14.05
"3505",208.34,1,19.26
"3506",188.01,1,10.95
"3507",166.73,1,4.23
"3508",59.38,1,16.63
"3509",173.07,1,16.88
"3510",156.49,4,22.3
"3511",419.45,1,13.55
"3512",242.84,1,21.28
"3513",63.84,1,15.81
"3514",167.25,1,10.87
"3515",177.86,1,12.42
"3516",108.91,2,20.63
"3517",160.43,2,17.9
"3518",177.35,1,18.92
"3519",153.77,1,16.25
"3520",257.05,1,18.17
"3521",74.58,1,23.25
"3522",216.53,2,18.16
"3523",105.24,1,16.77
"3524",166.26,1,13
"3525",66.34,1,13.59
"3526",0,0,0
"3527",127.31,1,9.07
"3528",90.65,1,21.32
"3529",93.61,1,11.21
"3530",57.43,1,13.48
"3531",37.02,1,2.19
"3532",93.29,1,15.99
"3533",134.52,1,16.39
"3534",62.4,1,8.89
"3535",59.5,1,12.55
"3536",114.62,2,14.25
"3537",84.99,1,16.13
"3538",186.03,4,13.15
"3539",94.83,1,10.97
"3540",66.15,1,3.93
"3541",64.96,1,11.1
"3542",82.49,1,6.13
"3543",160.21,1,73.52
"3544",53.56,1,6.81
"3545",78.9,3,17.64
"3546",88.79,1,2.79
"3547",124.48,1,13.15
"3548",176.82,1,7.49
"3549",82.31,1,17.1
"3550",115.04,1,14.74
"3551",59.59,1,8.03
"3552",199.6,1,11.77
"3553",70.51,1,14.21
"3554",125.84,1,12.48
"3555",110.9,1,16.12
"3556",109.15,1,11.11
"3557",109.58,1,8.41
"3558",90.45,1,21.54
"3559",164.74,1,3.92
"3560",121.21,1,7.11
"3561",73.99,2,15.08
"3562",65.58,1,10.03
"3563",174.88,2,14.7
"3564",83.17,1,19.03
"3565",190.85,1,6.91
"3566",188.41,1,24.83
"3567",100.72,1,12.5
"3568",89.11,1,11.5
"3569",125.99,2,20.29
"3570",98.37,1,7.76
"3571",68.76,1,18.25
"3572",106.26,1,11.32
"3573",108.72,1,10.33
"3574",247.71,1,25.74
"3575",144.9,1,22.33
"3576",53.61,1,9.89
"3577",112.89,1,5.2
"3578",51.18,1,8.83
"3579",72.66,1,4.4
"3580",237.69,4,22.91
"3581",275.91,2,32.65
"3582",178.66,1,18.19
"3583",134.69,1,3.96
"3584",277.07,1,7.53
"3585",103.84,1,3.91
"3586",176.77,1,17.67
"3587",326.55,1,14.83
"3588",128.45,1,11.04
"3589",212.35,1,5.52
"3590",429.22,1,21.9
"3591",66.33,1,11.85
"3592",105.49,1,16.81
"3593",81.79,1,19.99
"3594",73.98,1,6.98
"3595",187.52,1,9.53
"3596",115.22,1,15.21
"3597",63.86,1,13.51
"3598",64.95,1,15.49
"3599",85.54,1,7.08
"3600",60.26,1,10.51
"3601",222.37,1,18.12
"3602",235.06,1,9.33
"3603",190.63,2,21.78
"3604",71.53,1,6.85
"3605",119.14,1,27.62
"3606",138.39,1,14.65
"3607",38.73,0,0.02
"3608",84.55,1,10.54
"3609",176.42,1,9.81
"3610",59.2,1,7.25
"3611",136.62,2,21.26
"3612",196.44,1,9.7
"3613",105.05,2,19.71
"3614",59.92,1,18.47
"3615",116.58,2,17.92
"3616",48.74,1,10.2
"3617",60.4,1,16.47
"3618",93.51,1,14.49
"3619",188.9,1,19.5
"3620",65.98,1,14.17
"3621",82.53,1,2.51
"3622",167.09,1,20.1
"3623",49,1,9.19
"3624",94.54,2,19.68
"3625",578.12,1,14.21
"3626",245.14,1,16.86
"3627",217.93,2,34.11
"3628",497.6,1,34.27
"3629",86.81,1,6.96
"3630",51.53,1,8.45
"3631",59.3,1,10.37
"3632",208.22,4,28.08
"3633",63.67,1,4.76
"3634",153.12,1,24.21
"3635",251.24,1,12.39
"3636",144.16,1,14.49
"3637",114.67,1,1.02
"3638",170.82,1,8.67
"3639",101.08,1,18.03
"3640",134.49,1,6.41
"3641",291.69,1,4.11
"3642",49.32,1,15.93
"3643",185.06,2,22.63
"3644",194.41,1,8.62
"3645",186.22,1,8.89
"3646",85.86,1,10.65
"3647",33.99,1,20.99
"3648",73.74,1,6.19
"3649",99.45,1,23.06
"3650",75.37,1,2.81
"3651",139.23,1,5.04
"3652",128.17,1,19.77
"3653",138.32,1,2.65
"3654",94.55,1,10.18
"3655",164.32,2,19.2
"3656",155.47,1,13.45
"3657",33.48,1,38.73
"3658",173.58,6,15.89
"3659",539.29,6,28.2
"3660",174.2,4,14.36
"3661",150.97,1,19.26
"3662",92.13,1,4
"3663",275.18,4,17.17
"3664",281.31,1,2.61
"3665",182.92,1,20.62
"3666",187.84,2,19.52
"3667",73.71,1,7.92
"3668",121.14,1,3.91
"3669",107.77,1,2.33
"3670",44.63,1,7.9
"3671",187.66,1,19.83
"3672",69.86,1,11.67
"3673",64.53,1,7.01
"3674",50.27,1,14.33
"3675",177.18,2,17.98
"3676",119.58,2,23.2
"3677",76.31,1,-0.17
"3678",92.54,1,10.43
"3679",382.19,1,10.26
"3680",129.22,1,16.13
"3681",61.97,1,6.47
"3682",72.82,1,13.32
"3683",99.51,1,15.61
"3684",175.82,2,28.3
"3685",180.95,1,8.7
"3686",113.78,1,16.2
"3687",98.68,1,8.28
"3688",229.24,1,23.63
"3689",83.42,2,20.52
"3690",120.42,1,14.33
"3691",206.42,1,20.61
"3692",109.33,1,22.05
"3693",291.92,1,11.46
"3694",56.99,1,2.14
"3695",225.45,1,3.68
"3696",64.43,1,14.26
"3697",75.61,1,8.65
"3698",267.24,6,23.5
"3699",201.93,1,9.1
"3700",58.51,1,18.28
"3701",76.66,1,17.11
"3702",275.75,4,25.23
"3703",58.94,1,6.34
"3704",78.87,1,12.42
"3705",74.16,1,17.88
"3706",210.53,4,26.82
"3707",56.31,1,7.17
"3708",55.06,1,5.39
"3709",93.56,1,11.08
"3710",97.43,1,14.6
"3711",80.61,1,18.73
"3712",278.91,1,8.21
"3713",122.24,1,8.17
"3714",83.53,1,10.1
"3715",380.44,1,20.57
"3716",57.8,1,18.69
"3717",178.38,1,13.15
"3718",75.27,1,16.09
"3719",108.68,1,8.12
"3720",300.23,1,31.55
"3721",123.21,4,20.68
"3722",202.19,1,15.84
"3723",144.28,1,6.16
"3724",187.54,1,19.66
"3725",75.72,1,18.84
"3726",256.21,1,11.81
"3727",246.28,1,11.81
"3728",251.82,1,15.97
"3729",72.47,1,10.91
"3730",210.57,1,9.18
"3731",166.65,1,7.67
"3732",284.06,1,16.62
"3733",64.96,1,22.34
"3734",171.14,1,4.62
"3735",101.13,1,13.84
"3736",88.98,1,5.83
"3737",508.61,1,10.13
"3738",105.13,1,13.47
"3739",62.39,1,12.93
"3740",49,1,4.97
"3741",55.3,1,12.29
"3742",64.13,1,7.58
"3743",398.98,1,20.83
"3744",92.19,1,2.64
"3745",181.42,1,10.56
"3746",51.17,1,1.08
"3747",117.96,1,1.5
"3748",181.74,1,15.44
"3749",514.78,1,25.57
"3750",129.03,1,7.78
"3751",145.12,2,20.25
"3752",127.87,1,5.5
"3753",212.51,1,22.86
"3754",79.11,1,11.74
"3755",184.85,1,11.28
"3756",162.69,1,14.53
"3757",173.17,2,32.29
"3758",111.44,1,19.02
"3759",87.73,1,6.17
"3760",61.99,1,7.72
"3761",121.08,1,11.08
"3762",248.35,1,11.56
"3763",115.02,1,13.75
"3764",45.68,1,43.86
"3765",138.47,1,14.57
"3766",221.81,1,12.19
"3767",128.93,1,8.57
"3768",92.8,1,8.2
"3769",232.84,1,18.91
"3770",142.6,1,14.43
"3771",67.53,1,12.9
"3772",174.81,1,13.92
"3773",254.48,1,1.65
"3774",214.13,1,19.76
"3775",61.57,1,9.71
"3776",71.86,1,3.01
"3777",85.46,1,7.72
"3778",125.05,1,23.48
"3779",165.23,1,29.58
"3780",82.98,1,3.81
"3781",188.44,1,12.06
"3782",149.44,1,9.32
"3783",93.07,1,3.32
"3784",128.16,1,8.19
"3785",730.97,1,66.59
"3786",90.85,1,2.92
"3787",126.85,1,15.85
"3788",631.43,6,19.93
"3789",210.52,2,13.2
"3790",51.54,2,14.67
"3791",106.27,1,23.52
"3792",151.1,1,13.66
"3793",113.96,1,12.79
"3794",212.91,1,19.69
"3795",89.69,1,10.69
"3796",148.49,1,3.18
"3797",95.62,1,3.31
"3798",105.35,1,10.82
"3799",124.07,1,11.09
"3800",197.06,1,16.18
"3801",87.17,1,11.61
"3802",53.74,1,3.2
"3803",336.26,5,28.83
"3804",511.02,4,23.82
"3805",200.18,1,18.6
"3806",87.49,1,6.65
"3807",177.52,1,16.49
"3808",284.17,4,22.69
"3809",73.97,1,9.4
"3810",283.68,1,1.95
"3811",543.12,1,12.3
"3812",185.44,1,19.09
"3813",168.25,1,19.11
"3814",78.45,1,7.73
"3815",66.17,1,7.58
"3816",63.4,1,9.64
"3817",121.15,1,3.88
"3818",72.77,1,8.98
"3819",128.38,1,8.4
"3820",52.04,1,10.57
"3821",93.2,1,6.76
"3822",195.35,1,3.94
"3823",51.01,1,8.04
"3824",198.18,1,11.79
"3825",290.24,1,22.64
"3826",120.19,2,20.66
"3827",82.91,1,20.35
"3828",57.5,1,6.52
"3829",120.51,1,14.06
"3830",166.64,4,22.47
"3831",59.53,1,12.02
"3832",101.94,2,15.37
"3833",225.36,2,18.04
"3834",62.21,1,14.6
"3835",244.69,1,8.56
"3836",132.12,1,16.72
"3837",149.93,1,8.04
"3838",128.99,1,11.91
"3839",82.18,2,18.39
"3840",118.55,2,22.29
"3841",114.24,1,8.73
"3842",116.23,1,0.09
"3843",291.18,1,14.53
"3844",126.61,1,5.92
"3845",142.76,1,9.13
"3846",87.38,1,10.76
"3847",70.15,1,6.04
"3848",125.96,1,12.83
"3849",129.98,2,22.03
"3850",63.58,1,6.76
"3851",173.59,1,14.88
"3852",100.88,1,7.32
"3853",183.14,1,10.09
"3854",84.97,1,12.8
"3855",231.35,1,12.89
"3856",114.65,1,7.76
"3857",60.29,1,11.09
"3858",198.78,1,15.78
"3859",88.6,1,11.24
"3860",181.08,1,14.64
"3861",56.83,1,10.29
"3862",120.69,2,27.04
"3863",70.93,1,19.35
"3864",67.49,1,14.1
"3865",142.64,1,23.26
"3866",57.03,1,16.12
"3867",103.11,1,31.31
"3868",89.15,1,9.19
"3869",118.77,1,31.54
"3870",96.65,1,7.57
"3871",498.03,1,23.72
"3872",67.3,1,13.73
"3873",155.9,1,8.68
"3874",100.9,1,4.17
"3875",69.06,1,8.9
"3876",117.81,1,4.34
"3877",112.08,1,5.88
"3878",143.8,1,9.58
"3879",207.06,1,14.48
"3880",128.26,1,10.11
"3881",120.96,2,18.85
"3882",254.36,1,22.39
"3883",68.91,1,11.39
"3884",150.8,2,16.11
"3885",66.27,1,6.11
"3886",161.62,2,19.94
"3887",128.25,1,9.92
"3888",61.59,1,3.28
"3889",103.56,1,10.01
"3890",97.5,1,15.15
"3891",144.27,2,19.28
"3892",170.89,1,17.07
"3893",173.12,1,9.21
"3894",95.59,1,3.34
"3895",203.05,2,33.34
"3896",138.77,1,8.41
"3897",150.54,1,17.53
"3898",119.13,1,21.37
"3899",176.12,1,4.02
"3900",177.58,1,7.66
"3901",226.63,1,0.57
"3902",86.23,1,6.57
"3903",80.72,1,2.03
"3904",127.21,1,4.02
"3905",209.58,1,16.98
"3906",52.74,1,13.15
"3907",129.97,2,18.09
"3908",195.36,1,17.36
"3909",82.98,1,15.89
"3910",180.76,1,15.57
"3911",108.02,1,1.8
"3912",79.82,1,14.84
"3913",74.16,1,21.77
"3914",214.42,2,23.6
"3915",86.72,1,22.66
"3916",171.57,2,28.3
"3917",57.89,1,14.86
"3918",124.9,1,8.49
"3919",61.39,1,8.61
"3920",107.82,1,5.88
"3921",115.97,2,18.71
"3922",450.22,4,34.07
"3923",89.69,1,2.63
"3924",174.63,1,10.43
"3925",100.69,1,11.54
"3926",129.13,1,20.42
"3927",220.56,1,20.56
"3928",141.1,1,14.79
"3929",237.23,2,10.56
"3930",67.99,1,10.82
"3931",73.51,1,16.28
"3932",101.55,1,5.24
"3933",123.47,2,12.84
"3934",56.36,1,17.16
"3935",104.11,1,9.43
"3936",108.93,1,7.11
"3937",57.07,1,7.97
"3938",104.44,1,15.2
"3939",159.53,1,4.88
"3940",143.78,1,7.68
"3941",113.14,1,9.94
"3942",113.34,1,26.49
"3943",358.87,1,36.96
"3944",164.65,1,18.1
"3945",132.88,1,8.2
"3946",105.84,1,3.63
"3947",121.11,1,14.33
"3948",57.38,1,7.31
"3949",94.58,1,8.61
"3950",152.54,1,12.54
"3951",117.19,1,5.73
"3952",145.01,1,1.9
"3953",143.15,1,16.21
"3954",72.77,1,14.19
"3955",132.77,1,10.6
"3956",77.19,1,3.16
"3957",179.06,1,17.5
"3958",139.02,1,22.48
"3959",53.36,1,3.04
"3960",78.69,1,13.54
"3961",782.55,1,14.75
"3962",729.3,1,20.21
"3963",129.95,1,3.74
"3964",115.04,1,2.26
"3965",91.75,1,19.25
"3966",203.23,1,14.12
"3967",173.26,1,4.25
"3968",346.32,1,27.41
"3969",121.3,1,9.82
"3970",145.8,1,2.68
"3971",212.56,1,7.87
"3972",244.54,1,3.44
"3973",371.45,1,16.73
"3974",115.24,0,16.18
"3975",63.35,1,23.39
"3976",185.13,1,18.61
"3977",75.47,1,15.72
"3978",57.16,1,1.34
"3979",88.11,1,13.63
"3980",85.94,1,7.85
"3981",174.86,1,23.31
"3982",51.89,1,9.37
"3983",54.97,1,18.48
"3984",74.13,1,14.91
"3985",86.46,1,2.93
"3986",188.85,1,2.4
"3987",104.23,1,3.31
"3988",210.28,2,20.07
"3989",268.84,1,34.62
"3990",227.99,4,16.7
"3991",51.74,1,38.71
"3992",171.46,1,8.72
"3993",152.83,1,21.72
"3994",210.93,1,31.14
"3995",81.08,1,6.25
"3996",215.4,1,13.64
"3997",125.34,1,18.06
"3998",71.72,1,8.15
"3999",370.14,1,7.76
"4000",170.18,1,13.46
"4001",80.19,1,9.24
"4002",63.46,1,8.64
"4003",249.64,1,17.17
"4004",84.45,1,9.37
"4005",67.77,1,28.53
"4006",163.14,4,21.72
"4007",79.64,1,14.31
"4008",74.08,1,7.25
"4009",138.83,1,7.74
"4010",126.3,1,11.44
"4011",167.61,1,16.47
"4012",49.57,1,33.97
"4013",163.61,1,2.24
"4014",185.54,1,17.35
"4015",121.1,1,9.91
"4016",55.97,1,10.9
"4017",162.21,1,22.06
"4018",63.28,1,9.49
"4019",77.79,1,13.68
"4020",73.24,1,20.26
"4021",60.42,1,5.34
"4022",239.51,1,14.95
"4023",75.34,1,7.45
"4024",111.45,1,16.82
"4025",85.05,1,7.82
"4026",184.31,1,25.09
"4027",64.72,1,12.15
"4028",65.81,1,8.29
"4029",156.22,1,17.87
"4030",63.81,1,12.93
"4031",81.59,1,12.43
"4032",219.2,1,8.47
"4033",179.18,1,16.01
"4034",73.47,0,15.29
"4035",295.98,1,20.35
"4036",149.95,1,15.94
"4037",187.52,1,27.71
"4038",71.41,1,3.37
"4039",45.34,1,11.98
"4040",136.89,4,30.82
"4041",246.81,1,18.04
"4042",103.62,1,10.48
"4043",83.48,1,0.19
"4044",114.65,1,12.21
"4045",94.84,1,10.08
"4046",147.12,1,6.11
"4047",141.7,1,18.69
"4048",129.44,2,19.99
"4049",246,1,16.92
"4050",178.07,1,13.52
"4051",63.74,1,19.06
"4052",101.18,1,15.14
"4053",209.34,1,8.53
"4054",174.1,2,24.23
"4055",93.79,1,9.3
"4056",180.09,1,22.07
"4057",210.03,1,8.58
"4058",659.19,1,12.98
"4059",57.39,1,8.67
"4060",86.67,1,20.79
"4061",65.81,1,17.93
"4062",114.89,1,11.88
"4063",118.44,1,11.43
"4064",153.64,1,11.19
"4065",116.64,1,10.16
"4066",54.38,1,11.42
"4067",111.32,1,8.12
"4068",79.84,1,14.25
"4069",230.89,1,5.34
"4070",368.49,1,12.65
"4071",49.78,1,9.94
"4072",97.42,1,11.29
